PolicyNumber,CustomerID,PolicyTypeID,AgentID,VehicleID,Deductible
934,2828,56,3-E,9,400
935,3383,81,2-E,260,400
936,4040,106,8-E,230,400
937,8829,81,14-E,254,400
938,9337,116,14-E,235,400
939,2303,101,1-E,254,400
940,5286,86,8-E,248,400
941,9871,116,6-E,260,400
942,3996,31,12-E,6,400
943,1281,41,7-E,2,400
944,3435,93,3-E,303,400
945,11312,41,8-E,90,400
946,5950,87,6-E,248,400
947,4083,96,6-E,260,400
948,831,51,6-E,9,400
949,2999,81,16-E,261,400
950,5291,101,15-E,261,400
951,4913,46,7-E,8,400
952,104,56,9-E,72,400
953,9390,56,8-E,2,400
954,898,56,1-E,2,400
955,3001,96,3-E,230,400
956,2725,116,12-E,246,400
957,2737,116,9-E,248,400
958,1678,116,3-E,245,400
959,936,21,1-E,24,400
960,2892,41,2-E,2,400
961,2086,81,7-E,236,400
962,11135,86,1-E,236,700
963,2348,101,9-E,261,400
964,1337,21,4-E,6,400
965,1894,81,8-E,235,400
966,1190,41,7-E,2,400
967,10093,82,16-E,300,400
968,2616,96,14-E,259,400
969,1128,116,16-E,273,400
970,11990,41,15-E,32,500
971,10258,56,8-E,20,400
972,2579,81,5-E,260,400
973,9299,101,7-E,267,400
974,6003,81,7-E,259,400
975,244,101,3-E,243,400
976,9811,51,4-E,8,400
977,4964,81,5-E,248,400
978,7222,51,4-E,3,400
979,1576,101,6-E,260,400
980,7730,81,11-E,260,400
981,4231,51,16-E,2,400
982,2432,101,15-E,267,400
983,468,101,16-E,249,400
984,11687,56,15-E,21,400
985,5281,83,13-E,234,400
986,1102,41,8-E,33,400
987,10958,56,1-E,8,400
988,7909,117,2-E,261,400
989,510,81,7-E,229,400
990,5047,41,6-E,27,400
991,11490,81,9-E,231,400
992,9328,81,1-E,260,400
993,8979,96,11-E,260,700
994,765,41,1-E,6,400
995,2099,51,11-E,9,400
996,8014,81,12-E,258,400
997,5025,106,15-E,260,400
998,10441,101,3-E,260,400
999,2385,91,6-E,260,400
1000,4951,41,10-E,20,400
1001,1054,96,3-E,260,400
1002,11071,41,9-E,31,400
1003,2125,56,7-E,39,400
1004,8152,116,2-E,236,400
1005,4630,41,15-E,20,400
1006,10781,46,12-E,32,400
1007,5209,81,6-E,236,400
1008,8863,81,14-E,240,400
1009,64,117,10-E,237,400
1010,6148,101,2-E,230,400
1011,9362,96,16-E,230,400
1012,1981,116,1-E,234,400
1013,2252,41,15-E,20,400
1014,11034,56,6-E,9,400
1015,9865,41,7-E,20,400
1016,7794,41,9-E,30,400
1017,10838,96,13-E,235,400
1018,2989,116,15-E,248,400
1019,7908,101,9-E,229,400
1020,987,51,5-E,26,400
1021,4344,101,5-E,249,500
1022,11253,81,6-E,231,400
1023,10566,81,6-E,255,400
1024,1784,86,1-E,267,700
1025,1828,96,4-E,270,400
1026,1311,48,6-E,9,400
1027,315,101,10-E,248,400
1028,10252,86,6-E,254,400
1029,7873,41,8-E,8,400
1030,11318,42,2-E,32,400
1031,5795,81,6-E,231,400
1032,5590,41,16-E,6,400
1033,7724,101,9-E,248,400
1034,11515,86,11-E,236,400
1035,9401,81,13-E,255,400
1036,6725,111,6-E,236,400
1037,9526,106,16-E,248,400
1038,6791,46,1-E,27,400
1039,3165,41,9-E,6,400
1040,6309,111,7-E,254,400
1041,8439,51,12-E,2,400
1042,10044,116,15-E,255,400
1043,4036,101,5-E,260,400
1044,2768,41,9-E,6,400
1045,6574,101,12-E,267,400
1046,10002,86,3-E,254,400
1047,10353,56,3-E,32,400
1048,438,21,9-E,6,400
1049,11936,21,5-E,6,400
1050,4585,51,5-E,6,400
1051,8985,101,15-I,237,400
1052,9941,81,15-E,237,400
1053,3537,96,14-E,255,400
1054,9797,26,10-E,6,400
1055,1322,81,14-E,260,700
1056,7951,116,9-E,231,400
1057,3693,46,2-E,32,400
1058,964,106,11-E,237,400
1059,2795,61,4-E,156,400
1060,5296,86,1-E,252,400
1061,11345,91,3-E,235,400
1062,11826,101,12-E,260,400
1063,9194,96,6-E,255,400
1064,768,101,7-E,255,400
1065,1906,86,2-E,241,400
1066,11078,56,6-E,21,400
1067,7768,98,6-E,248,400
1068,3222,41,15-E,33,400
1069,10913,116,11-E,270,400
1070,755,106,1-E,248,400
1071,7846,81,15-E,234,400
1072,4734,102,8-E,234,400
1073,9355,81,3-E,234,400
1074,6082,101,12-E,234,400
1075,9382,41,6-E,33,400
1076,7747,81,2-E,235,400
1077,4601,56,7-E,6,400
1078,4680,111,3-E,236,400
1079,6239,111,1-E,260,400
1080,1174,101,4-E,254,400
1081,9576,41,1-E,33,400
1082,7661,116,12-E,229,400
1083,1458,46,7-E,20,400
1084,8577,86,10-E,230,400
1085,9571,46,4-E,32,400
1086,432,101,10-E,240,400
1087,7828,116,6-E,260,400
1088,9181,111,5-E,260,400
1089,2922,96,4-E,230,400
1090,8291,101,11-E,297,400
1091,407,41,9-E,32,400
1092,10932,101,4-E,236,400
1093,6130,42,9-E,8,400
1094,5518,56,11-E,9,400
1095,5729,106,12-E,254,400
1096,2048,41,11-E,32,400
1097,5649,41,8-E,8,400
1098,7477,81,5-E,259,400
1099,4710,116,14-E,230,400
1100,5743,116,12-E,229,400
1101,8820,106,5-E,249,400
1102,2451,101,8-E,230,400
1103,3448,106,2-E,248,400
1104,9088,41,5-E,20,400
1105,11451,96,3-E,230,400
1106,1186,86,4-E,304,400
1107,10668,91,13-E,266,400
1108,1954,113,2-E,235,400
1109,8306,101,14-E,243,400
1110,11455,101,11-E,236,400
1111,1333,41,2-E,30,400
1112,97,101,2-E,236,400
1113,11575,91,3-E,258,400
1114,11772,117,1-E,248,400
1115,8227,101,7-E,261,400
1116,6992,101,16-E,260,400
1117,4829,111,7-I,262,400
1118,3984,96,6-E,230,400
1119,1161,101,1-E,303,400
1120,5434,91,9-E,300,400
1121,6721,101,9-E,260,400
1122,6807,56,13-E,32,400
1123,4793,116,14-E,256,500
1124,10530,116,16-E,230,400
1125,4993,41,8-E,32,400
1126,10013,116,1-E,260,400
1127,11076,96,4-E,300,400
1128,8472,81,6-E,248,400
1129,7744,41,10-E,33,400
1130,8324,96,12-E,241,400
1131,9680,81,9-E,240,400
1132,4313,106,8-E,260,400
1133,11311,81,5-E,236,400
1134,9702,101,3-E,236,400
1135,5293,82,5-E,260,400
1136,5541,91,11-E,261,400
1137,5926,41,13-E,20,400
1138,4811,41,4-E,32,400
1139,10924,51,1-E,32,400
1140,7824,56,10-E,33,400
1141,3707,41,14-E,26,400
1142,9364,41,12-E,3,400
1143,873,81,16-E,230,400
1144,1848,96,16-E,248,400
1145,9843,56,1-E,32,400
1146,3457,41,2-E,2,400
1147,8531,71,3-E,144,400
1148,1945,101,5-E,231,400
1149,7196,108,9-E,236,400
1150,3020,86,1-E,230,400
1151,10244,96,15-E,231,400
1152,8010,41,8-E,28,400
1153,4934,81,16-E,236,400
1154,6492,96,3-E,248,400
1155,4688,81,15-E,259,400
1156,4243,112,5-E,254,400
1157,6666,116,9-I,248,400
1158,7710,116,5-E,230,400
1159,4719,96,3-E,258,400
1160,11697,101,12-E,255,400
1161,2008,56,6-E,33,400
1162,8566,41,10-E,28,400
1163,10631,41,7-E,2,400
1164,8771,41,6-E,20,400
1165,513,56,4-E,20,400
1166,8031,91,9-E,236,400
1167,2193,116,11-E,260,400
1168,11131,91,4-E,236,400
1169,9618,111,13-E,235,400
1170,3585,21,3-E,6,400
1171,7204,81,6-E,255,400
1172,11070,101,11-E,254,400
1173,7511,56,14-E,8,400
1174,263,41,15-E,8,500
1175,1257,41,14-E,32,400
1176,2179,101,9-E,236,400
1177,1925,97,11-E,260,400
1178,9915,96,9-E,236,400
1179,6649,31,3-E,6,400
1180,2004,21,16-E,6,400
1181,10601,41,5-E,32,400
1182,6064,81,10-E,249,400
1183,1309,36,2-E,24,400
1184,1403,51,3-E,33,400
1185,6804,91,9-E,255,400
1186,9356,96,9-E,235,400
1187,3522,66,5-E,132,400
1188,1026,81,13-E,231,400
1189,214,81,3-E,236,400
1190,19,83,3-E,297,400
1191,222,86,9-E,229,400
1192,7463,86,6-E,236,400
1193,11953,91,14-E,236,400
1194,7928,41,12-E,20,400
1195,1204,56,5-E,9,400
1196,915,41,16-E,21,400
1197,3902,116,16-E,244,400
1198,5512,57,10-E,32,400
1199,3652,101,4-E,254,400
1200,6873,101,12-E,261,400
1201,7956,116,16-E,248,400
1202,6364,56,9-E,2,400
1203,5633,46,3-E,21,400
1204,8893,41,16-E,6,400
1205,3754,41,16-E,30,400
1206,7267,41,3-E,32,400
1207,1411,41,1-E,8,400
1208,5506,81,3-E,259,400
1209,4035,101,15-E,248,400
1210,5852,56,2-E,45,700
1211,5862,41,14-E,8,400
1212,269,46,4-E,2,400
1213,3819,41,15-E,3,400
1214,8087,106,1-E,236,400
1215,1626,41,6-E,32,400
1216,5519,41,14-E,6,400
1217,9899,81,1-E,261,400
1218,2380,86,6-E,260,400
1219,7602,102,15-E,260,400
1220,3546,116,8-E,260,400
1221,4646,116,6-E,248,400
1222,1640,101,4-E,248,400
1223,6723,106,16-E,236,400
1224,9171,101,9-E,248,400
1225,5296,26,12-E,24,500
1226,4684,116,15-E,230,400
1227,5139,101,11-E,244,400
1228,6089,116,10-E,266,400
1229,2187,106,16-E,260,400
1230,11205,81,12-E,255,400
1231,1407,43,10-E,8,400
1232,3569,81,8-E,248,400
1233,6152,81,14-E,230,400
1234,6374,81,3-E,248,400
1235,6771,81,9-E,230,400
1236,1732,46,12-E,32,400
1237,3374,111,1-E,261,400
1238,8842,116,13-E,230,400
1239,1587,111,6-E,261,400
1240,7450,92,12-E,259,400
1241,1377,56,14-E,27,700
1242,11823,81,10-E,235,400
1243,9919,91,5-E,291,400
1244,4424,161,15-E,6,400
1245,11296,101,15-E,231,400
1246,8115,81,1-E,230,400
1247,4243,81,1-E,236,400
1248,3906,41,2-E,39,400
1249,7293,81,12-E,236,400
1250,8110,21,15-E,6,400
1251,9101,91,4-E,235,400
1252,8419,101,4-E,260,400
1253,7000,41,5-E,2,400
1254,10928,101,16-E,236,400
1255,9767,41,8-E,9,400
1256,8202,81,10-E,255,400
1257,8461,81,5-E,234,400
1258,10265,101,8-E,254,400
1259,8243,61,5-E,129,400
1260,675,81,13-E,258,400
1261,2045,92,7-E,254,400
1262,11302,116,7-E,260,400
1263,10281,46,5-E,2,400
1264,6515,101,1-E,237,400
1265,7393,106,3-E,248,400
1266,1470,101,2-E,260,400
1267,8980,101,3-E,236,400
1268,3974,116,3-E,230,400
1269,8838,66,13-E,150,400
1270,1850,106,5-E,260,400
1271,4490,76,16-E,144,400
1272,125,118,14-E,261,400
1273,5761,91,6-E,231,400
1274,4800,101,4-E,260,400
1275,5486,106,8-E,254,400
1276,2124,116,15-I,300,500
1277,11200,106,14-E,236,400
1278,11227,116,7-E,230,400
1279,2622,111,16-E,248,400
1280,3891,41,11-E,32,400
1281,9318,41,3-E,21,400
1282,4665,41,1-I,21,400
1283,8723,51,5-E,70,400
1284,11653,106,3-E,260,400
1285,8903,61,12-E,156,400
1286,6590,41,16-E,15,400
1287,1484,76,11-E,148,400
1288,6010,46,11-E,31,400
1289,8159,81,10-E,248,400
1290,5685,51,4-E,28,400
1291,8171,41,14-E,50,400
1292,10441,56,14-E,8,400
1293,10824,56,14-I,32,400
1294,7884,106,14-E,260,400
1295,6098,41,13-E,8,400
1296,6167,116,16-E,260,400
1297,6348,71,12-E,148,400
1298,4148,116,9-E,270,400
1299,4248,41,8-E,3,400
1300,1122,111,5-E,254,400
1301,1483,101,13-E,236,400
1302,5063,46,13-E,20,400
1303,5923,42,12-E,21,700
1304,3541,51,2-E,20,400
1305,4872,106,14-E,236,400
1306,6137,86,14-E,236,400
1307,2523,96,9-E,248,400
1308,6809,101,4-E,260,400
1309,2924,41,7-E,20,400
1310,11859,101,4-E,255,400
1311,11717,106,11-E,255,400
1312,5615,56,1-E,15,400
1313,9078,83,4-E,320,400
1314,8962,51,2-E,33,400
1315,4068,96,12-E,230,400
1316,5597,51,2-E,8,400
1317,8526,106,10-E,254,400
1318,4575,41,1-E,6,400
1319,5029,56,4-E,16,400
1320,8064,86,2-E,261,400
1321,3904,81,4-E,260,400
1322,1694,41,12-E,2,400
1323,5228,96,4-E,261,400
1324,6598,82,12-E,260,400
1325,9065,46,13-E,2,400
1326,5039,46,12-E,3,400
1327,6099,106,14-E,261,500
1328,11909,81,4-E,248,400
1329,11522,36,9-E,6,400
1330,1316,46,14-E,32,400
1331,3995,101,3-E,236,400
1332,1693,106,9-E,255,400
1333,10334,116,12-E,248,400
1334,2801,111,2-E,260,700
1335,4628,116,15-E,260,400
1336,775,96,2-E,258,400
1337,7838,106,13-E,260,400
1338,2304,46,8-E,32,400
1339,908,111,16-E,230,400
1340,5215,41,14-E,9,400
1341,4204,41,12-E,32,400
1342,7224,116,1-E,236,400
1343,743,56,1-E,32,400
1344,7560,91,9-E,260,400
1345,7284,82,1-E,230,400
1346,1504,36,4-E,6,400
1347,3156,116,2-E,258,400
1348,3250,111,11-E,261,400
1349,8698,101,15-E,248,400
1350,10070,106,15-E,278,400
1351,2985,101,15-E,254,400
1352,7680,46,15-E,27,400
1353,1186,106,9-E,260,400
1354,2847,98,2-E,229,400
1355,4471,116,14-E,236,400
1356,5062,111,16-E,236,400
1357,5905,81,13-E,235,400
1358,1913,66,13-E,144,400
1359,5959,101,5-E,236,400
1360,11467,41,6-E,2,400
1361,4581,46,5-E,26,400
1362,5150,96,15-E,248,400
1363,8331,106,10-E,248,400
1364,8221,101,10-E,230,400
1365,8488,81,9-E,234,400
1366,7832,117,11-E,230,400
1367,3202,101,14-E,248,400
1368,7086,41,7-E,2,400
1369,1577,116,14-E,237,400
1370,9387,41,7-E,33,400
1371,5646,116,5-E,261,400
1372,5670,106,9-E,260,400
1373,232,86,6-E,260,400
1374,6958,91,5-E,259,400
1375,8452,41,11-E,9,400
1376,3344,116,15-E,237,400
1377,8399,51,9-E,32,400
1378,2916,81,16-E,231,500
1379,1534,51,8-E,2,400
1380,6613,41,16-E,8,400
1381,8286,51,14-E,33,400
1382,10339,86,3-E,236,400
1383,1462,36,14-E,24,400
1384,2905,71,1-E,144,400
1385,4101,21,3-E,6,400
1386,2400,101,14-E,230,400
1387,3739,42,1-E,8,400
1388,8094,101,11-E,237,400
1389,911,101,8-E,259,400
1390,3282,101,4-E,248,400
1391,3934,116,6-E,248,400
1392,11771,56,12-E,15,400
1393,2666,81,2-E,260,400
1394,4432,81,10-E,236,400
1395,5990,118,9-E,236,400
1396,2175,106,14-E,230,700
1397,9920,101,12-E,261,400
1398,979,41,14-E,9,400
1399,11191,96,5-E,236,400
1400,5843,56,5-E,8,400
1401,9065,111,6-E,300,400
1402,6461,111,15-E,248,400
1403,3054,66,14-E,150,400
1404,7437,96,2-E,249,400
1405,2366,51,8-E,32,400
1406,1115,41,14-E,2,400
1407,1986,96,1-E,230,400
1408,6174,102,16-E,231,400
1409,3387,116,8-E,260,400
1410,132,106,1-E,236,400
1411,5674,41,9-E,20,400
1412,10547,81,4-E,230,400
1413,4274,116,3-E,260,400
1414,4128,41,10-E,3,400
1415,7347,61,11-E,138,400
1416,790,106,5-E,254,400
1417,1679,51,11-E,21,400
1418,7944,111,6-E,261,400
1419,10632,41,16-E,32,400
1420,1674,81,7-E,234,400
1421,7266,46,1-E,28,400
1422,10777,86,3-E,258,400
1423,3816,101,8-E,230,400
1424,6876,96,5-E,236,400
1425,8939,81,4-E,259,400
1426,6283,81,2-E,259,400
1427,906,81,9-E,236,700
1428,1845,41,10-E,21,400
1429,1920,82,10-E,236,500
1430,10662,96,14-E,244,400
1431,93,41,9-E,3,400
1432,399,21,15-E,6,400
1433,2783,101,16-E,260,400
1434,7253,41,5-E,32,400
1435,1816,81,8-E,254,400
1436,6843,43,5-E,2,400
1437,2460,96,16-E,258,400
1438,10245,101,10-E,230,400
1439,5876,61,10-E,156,400
1440,687,46,15-E,32,400
1441,9292,111,5-E,266,400
1442,3467,116,9-E,303,400
1443,6373,51,8-E,21,400
1444,4112,81,4-E,258,400
1445,4008,101,14-E,254,400
1446,8335,56,5-E,30,400
1447,7700,111,10-E,260,400
1448,5669,66,8-E,202,400
1449,615,116,14-E,254,400
1450,8914,92,8-E,240,400
1451,1236,111,11-E,230,400
1452,3741,81,7-E,236,400
1453,4916,51,14-E,3,400
1454,5277,61,1-E,144,400
1455,4202,31,4-E,6,400
1456,9646,101,7-E,236,400
1457,6642,81,9-E,234,400
1458,8869,86,2-E,236,700
1459,4935,106,7-E,230,400
1460,6919,41,11-E,20,400
1461,8463,86,14-E,229,400
1462,3273,81,8-E,236,400
1463,7343,56,14-E,20,400
1464,10368,96,6-E,260,400
1465,9365,71,9-E,144,400
1466,6663,86,10-E,259,400
1467,11911,91,9-E,236,400
1468,4509,101,1-E,260,400
1469,11067,101,2-E,248,400
1470,10435,101,10-E,254,400
1471,11935,107,16-E,260,400
1472,6219,41,2-E,20,400
1473,9040,81,16-E,260,400
1474,3637,116,10-I,260,400
1475,8095,91,13-E,267,400
1476,3283,106,15-E,248,400
1477,7720,58,2-E,8,400
1478,2013,116,9-I,255,400
1479,11266,106,14-E,248,400
1480,1496,116,15-E,260,500
1481,4168,46,15-E,20,400
1482,5929,81,10-E,267,400
1483,6041,111,11-E,273,400
1484,7551,81,7-E,234,400
1485,5212,81,3-E,252,400
1486,4452,101,8-E,231,400
1487,270,51,15-E,33,400
1488,2931,41,14-E,9,400
1489,2575,81,15-E,260,700
1490,3905,76,10-E,138,400
1491,11270,41,2-E,20,400
1492,553,42,1-E,32,400
1493,11655,81,11-E,235,400
1494,10871,101,15-E,236,400
1495,10474,41,4-E,2,400
1496,5041,106,2-E,255,400
1497,6052,56,8-E,9,400
1498,7378,41,14-E,30,400
1499,924,86,12-E,260,400
1500,2586,56,10-E,20,400
1501,7963,111,14-E,248,400
1502,9461,101,1-E,254,400
1503,6221,56,2-E,2,400
1504,9569,41,15-E,33,400
1505,3919,46,12-E,9,400
1506,8348,81,15-E,303,400
1507,5534,111,9-E,248,400
1508,8311,41,7-E,12,400
1509,6830,56,3-E,32,400
1510,5258,46,1-E,26,400
1511,1382,91,9-E,259,400
1512,6812,81,14-E,260,400
1513,10801,42,5-E,31,400
1514,6265,111,1-E,260,400
1515,8115,41,3-E,33,400
1516,5325,116,10-E,260,400
1517,9518,81,15-E,234,400
1518,10040,103,16-E,248,400
1519,5453,106,12-E,254,400
1520,9082,46,9-E,2,400
1521,10581,81,15-E,260,400
1522,2939,116,7-E,230,400
1523,9966,111,5-E,237,400
1524,1730,41,8-E,42,400
1525,3063,56,10-E,20,400
1526,11730,96,13-E,260,400
1527,6058,56,5-E,21,400
1528,3096,41,4-E,26,400
1529,5242,56,1-E,32,400
1530,5757,91,14-E,244,400
1531,11050,41,13-E,6,400
1532,1727,161,2-E,6,400
1533,8754,56,14-E,28,400
1534,7038,52,9-E,9,400
1535,11568,56,7-E,3,400
1536,9701,61,5-E,156,400
1537,4178,41,9-E,8,400
1538,11819,81,1-E,258,400
1539,8744,81,1-E,234,400
1540,1450,46,10-E,8,400
1541,9519,31,10-E,6,400
1542,5806,56,10-E,24,400
1543,11173,41,7-E,20,400
1544,10637,101,10-E,240,400
1545,1014,41,13-E,20,400
1546,8010,56,14-E,74,400
1547,10586,101,16-E,260,400
1548,4748,116,12-E,230,400
1549,6783,46,2-E,6,400
1550,9642,81,10-E,236,400
1551,7833,81,9-E,235,400
1552,1259,76,2-E,132,400
1553,1066,116,9-E,236,400
1554,3624,116,4-E,237,400
1555,7048,57,2-E,33,400
1556,4214,81,10-E,234,400
1557,8471,116,12-E,260,400
1558,7691,56,6-E,39,400
1559,5892,118,6-E,260,400
1560,6535,81,5-E,248,400
1561,5332,101,9-E,234,400
1562,9763,81,9-E,236,400
1563,9299,101,6-E,260,400
1564,9805,86,12-E,267,400
1565,2637,41,4-E,24,400
1566,6545,56,1-E,42,400
1567,9047,111,15-E,248,400
1568,2984,81,6-E,236,400
1569,5652,56,9-E,20,400
1570,9828,81,3-E,248,400
1571,1023,21,14-E,6,400
1572,11945,56,8-E,32,400
1573,8906,46,5-E,21,400
1574,7107,96,13-E,235,400
1575,3930,56,7-E,36,400
1576,721,117,13-E,230,400
1577,1660,41,1-E,32,400
1578,5852,81,1-E,255,400
1579,9894,101,6-E,236,400
1580,2743,121,8-E,144,400
1581,3175,56,5-E,26,400
1582,8192,91,7-E,282,700
1583,9550,106,4-E,254,400
1584,1507,51,10-E,39,400
1585,2772,81,3-E,252,400
1586,8743,81,5-E,249,400
1587,1834,81,12-E,235,400
1588,3644,106,13-E,261,400
1589,6533,106,7-E,249,400
1590,7606,101,6-E,255,400
1591,2019,101,7-E,260,400
1592,7135,111,14-E,255,400
1593,10511,56,11-E,8,400
1594,2961,81,6-E,258,400
1595,8974,116,5-E,246,400
1596,7596,46,16-E,21,400
1597,8920,42,3-E,8,400
1598,10978,81,11-E,240,400
1599,7014,21,7-E,6,400
1600,10925,98,5-E,261,400
1601,2767,46,9-E,2,400
1602,6740,21,6-E,6,400
1603,8092,96,9-E,230,400
1604,4685,91,12-E,229,400
1605,7221,41,16-E,20,400
1606,6325,56,7-E,31,400
1607,541,96,8-E,260,400
1608,5544,101,12-E,254,400
1609,1123,116,10-E,261,400
1610,10427,51,16-E,20,400
1611,2578,81,16-E,249,400
1612,11629,81,10-E,235,400
1613,9204,41,6-E,63,400
1614,1437,51,12-E,21,400
1615,9250,116,16-E,260,400
1616,5762,41,7-E,69,400
1617,2202,101,7-E,297,400
1618,2435,102,6-E,234,400
1619,3005,111,9-E,230,400
1620,10254,41,16-E,7,400
1621,542,101,8-E,248,400
1622,10155,56,14-E,2,400
1623,3504,121,15-E,144,400
1624,10889,101,1-E,260,400
1625,2574,101,12-E,248,400
1626,1835,21,9-E,6,400
1627,8307,81,8-E,229,400
1628,5104,91,11-E,248,400
1629,1748,56,7-E,8,400
1630,2031,81,5-E,255,400
1631,4999,91,11-E,260,400
1632,3876,96,15-E,236,400
1633,3460,116,14-E,231,500
1634,1027,106,14-E,260,400
1635,8132,41,3-E,21,400
1636,4358,101,15-E,230,400
1637,4676,81,14-E,230,400
1638,3268,81,1-E,229,400
1639,11098,42,15-E,33,400
1640,8693,96,7-E,260,400
1641,7603,83,10-E,260,400
1642,8514,156,14-E,144,400
1643,3762,56,15-E,3,400
1644,1169,116,3-E,248,700
1645,5592,51,15-E,16,400
1646,4845,56,13-E,26,400
1647,5858,51,10-E,20,400
1648,9220,46,16-E,20,400
1649,2012,106,4-E,260,400
1650,314,111,15-E,252,400
1651,7810,21,14-E,6,400
1652,8406,91,3-E,248,400
1653,6537,66,1-E,144,400
1654,6332,101,15-E,254,400
1655,3040,96,1-E,252,400
1656,7171,56,6-E,21,400
1657,510,31,7-E,6,400
1658,5006,81,13-E,259,400
1659,10183,106,14-E,236,400
1660,2677,52,3-E,20,400
1661,1165,81,6-E,261,400
1662,10422,66,14-E,144,400
1663,4461,91,1-E,254,400
1664,6721,106,3-E,236,400
1665,3389,101,9-E,260,400
1666,8886,56,7-E,9,400
1667,8511,106,11-E,231,400
1668,10022,101,6-E,259,400
1669,11681,101,6-E,234,400
1670,4879,116,16-E,240,400
1671,8481,96,6-E,252,400
1672,4801,96,3-E,230,400
1673,1805,96,2-E,255,400
1674,3632,101,16-E,303,400
1675,3933,56,9-E,2,700
1676,2251,81,15-E,234,400
1677,9837,71,9-E,144,400
1678,3295,46,7-E,33,400
1679,8229,101,14-E,255,400
1680,3168,81,4-E,235,400
1681,1597,82,2-E,235,400
1682,3397,43,16-E,33,400
1683,2681,81,9-E,267,400
1684,6566,116,15-E,266,500
1685,1903,81,9-E,258,400
1686,2504,56,14-E,32,400
1687,5978,111,8-E,244,400
1688,2529,41,9-E,26,400
1689,6605,81,7-E,234,400
1690,10260,101,8-E,236,400
1691,10032,101,3-E,309,400
1692,6217,111,12-E,248,400
1693,748,116,3-E,237,400
1694,4869,101,2-E,257,400
1695,11419,46,4-E,20,400
1696,7383,46,5-I,33,400
1697,770,56,2-E,17,400
1698,754,101,10-E,236,400
1699,3845,116,14-E,236,400
1700,10774,111,9-E,230,400
1701,10704,116,16-E,261,400
1702,4386,57,7-E,27,400
1703,11478,96,3-E,260,400
1704,172,56,6-E,72,400
1705,7262,106,9-E,229,400
1706,8233,41,3-E,20,700
1707,11271,116,7-E,267,400
1708,326,131,5-E,180,400
1709,861,46,8-E,44,400
1710,536,106,13-E,252,400
1711,8283,81,8-E,270,400
1712,10786,116,9-E,248,400
1713,5066,106,7-E,260,400
1714,4201,51,12-E,8,400
1715,11488,41,15-E,8,400
1716,3756,106,15-E,236,400
1717,2054,101,7-E,267,400
1718,10051,106,5-I,255,400
1719,3194,51,9-I,17,400
1720,1283,106,4-E,254,400
1721,3731,106,8-E,231,400
1722,169,96,15-E,235,400
1723,1613,103,9-E,236,400
1724,6413,41,4-E,3,400
1725,5071,116,5-E,237,400
1726,6049,81,13-E,240,400
1727,1181,56,9-E,8,400
1728,5044,56,1-E,70,400
1729,2158,116,15-E,261,400
1730,5424,56,11-E,8,400
1731,8301,111,11-E,260,400
1732,9302,21,16-E,6,400
1733,8281,21,7-E,6,400
1734,11259,51,14-E,42,400
1735,4609,56,4-E,8,500
1736,1688,41,13-E,21,400
1737,573,81,16-E,234,400
1738,4066,96,4-E,240,400
1739,1069,41,15-E,2,400
1740,7722,116,3-E,248,400
1741,11401,41,6-E,9,400
1742,5471,101,8-E,249,400
1743,658,51,16-E,9,400
1744,6672,107,9-E,230,400
1745,3440,56,13-E,32,400
1746,10139,91,3-E,230,400
1747,7494,21,6-E,24,400
1748,8676,21,15-E,6,400
1749,4865,41,16-E,9,400
1750,7056,56,4-E,33,400
1751,9448,101,14-E,246,400
1752,3689,96,4-E,235,400
1753,9129,101,11-E,260,400
1754,3877,91,13-E,258,400
1755,11886,116,4-E,261,400
1756,6668,101,6-E,246,400
1757,6417,116,10-E,298,400
1758,8443,86,11-E,236,400
1759,5114,51,15-E,6,400
1760,235,101,7-E,254,400
1761,7277,116,8-E,260,400
1762,891,56,4-E,8,400
1763,10984,81,8-E,260,400
1764,11531,48,5-E,8,400
1765,1197,102,14-E,260,400
1766,7914,81,1-E,234,400
1767,5045,116,7-E,260,400
1768,10185,41,7-E,50,400
1769,3728,81,8-E,300,400
1770,1901,81,15-E,261,400
1771,11463,41,14-E,32,400
1772,4393,91,5-E,261,400
1773,10280,81,14-E,230,400
1774,3615,51,14-I,38,400
1775,11151,96,14-E,236,400
1776,4747,116,15-E,273,400
1777,7602,111,16-E,255,400
1778,10270,111,3-E,249,400
1779,2923,116,12-E,296,400
1780,735,116,10-E,248,400
1781,580,101,4-E,252,400
1782,4233,101,13-E,236,400
1783,11154,51,16-E,8,400
1784,10625,56,10-E,22,400
1785,1924,46,6-E,26,400
1786,10935,87,13-E,259,500
1787,10394,116,2-E,254,400
1788,5888,116,5-E,260,400
1789,8884,21,10-E,6,400
1790,1091,106,14-E,237,400
1791,91,86,14-E,260,400
1792,4416,81,12-E,234,400
1793,5846,81,9-E,259,400
1794,8247,41,11-E,32,400
1795,7229,71,11-E,132,400
1796,437,106,3-E,260,400
1797,1966,101,16-E,297,400
1798,9608,41,8-E,38,400
1799,8035,101,11-E,260,700
1800,3548,96,2-E,247,400
1801,4599,41,8-E,6,400
1802,10785,91,10-E,261,400
1803,554,101,7-E,254,400
1804,11445,81,8-E,260,400
1805,4779,103,5-E,260,400
1806,138,81,6-E,261,400
1807,7827,117,1-E,260,400
1808,8977,41,16-E,21,400
1809,4740,86,6-E,229,400
1810,4588,46,1-E,32,400
1811,10361,41,7-E,12,400
1812,3130,21,8-E,6,400
1813,4043,106,9-E,264,400
